CD_MUN,NM_MUN,SIGLA_UF,ng_oficial,ng_medio,ng_max,_merge
2611408,Primavera,PE,2,0.50775238,0.50775238,both
2611507,Quipapá,PE,2,0.50465435,0.50465435,both
2611533,Quixaba,PE,8,2.92365219,2.92365219,both
2611606,Recife,PE,2,0.20442712,0.20442712,both
2611705,Riacho das Almas,PE,2,0.74573738,0.79981208,both
2611804,Ribeirão,PE,2,0.52408745,0.61336703,both
2611903,Rio Formoso,PE,2,0.51620155,0.51620155,both
2612000,Sairé,PE,2,0.77699932,0.77699932,both
2612109,Salgadinho,PE,2,0.38664759,0.38664759,both
2612208,Salgueiro,PE,6,2.061625455,2.54062308,both
2612307,Saloá,PE,4,1.00371876,1.00371876,both
2612406,Sanharó,PE,4,1.48475826,1.48475826,both
2612455,Santa Cruz,PE,6,1.9015035914285714,2.45162513,both
2612471,Santa Cruz da Baixa Verde,PE,6,3.38216057,3.38216057,both
2612505,Santa Cruz do Capibaribe,PE,4,1.43941437,1.43941437,both
2612554,Santa Filomena,PE,4,1.6810606799999999,2.11760122,both
2612604,Santa Maria da Boa Vista,PE,4,1.272590174,1.89003686,both
2612703,Santa Maria do Cambucá,PE,2,0.69109941,0.69109941,both
2612802,Santa Terezinha,PE,8,3.49594275,3.49594275,both
2612901,São Benedito do Sul,PE,2,0.49789501,0.49789501,both
2613008,São Bento do Una,PE,4,1.44638494,1.61938173,both
2613107,São Caitano,PE,4,1.4281488100000002,1.44673699,both
2613206,São João,PE,2,0.849943835,0.94091325,both
2613305,São Joaquim do Monte,PE,4,1.10595373,1.10595373,both
2613404,São José da Coroa Grande,PE,2,0.20161073,0.20161073,both
2613503,São José do Belmonte,PE,8,2.9444621855555555,3.68097961,both
2613602,São José do Egito,PE,8,2.976712988,3.48833849,both
2613701,São Lourenço da Mata,PE,2,0.24582806,0.24582806,both
2613800,São Vicente Férrer,PE,2,0.39171709,0.39171709,both
2613909,Serra Talhada,PE,6,2.96845040125,3.56071973,both
2614006,Serrita,PE,6,2.2850557514285716,2.35305147,both
2614105,Sertânia,PE,6,1.6949924273333332,2.44204941,both
2614204,Sirinhaém,PE,2,0.5480267666666666,0.61280375,both
2614303,Moreilândia,PE,4,2.2779946575,2.35812097,both
2614402,Solidão,PE,8,4.09752377,4.09752377,both
2614501,Surubim,PE,2,0.48747437,0.48747437,both
2614600,Tabira,PE,8,3.887561855,3.99078257,both
2614709,Tacaimbó,PE,4,1.77597304,1.77597304,both
2614808,Tacaratu,PE,4,1.5693706785714288,2.02606852,both
2614857,Tamandaré,PE,2,0.47550471,0.56492511,both
2615003,Taquaritinga do Norte,PE,4,1.3612595349999999,1.42251603,both
2615102,Terezinha,PE,2,0.80319175,0.80319175,both
2615201,Terra Nova,PE,4,2.07591864,2.07591864,both
2615300,Timbaúba,PE,2,0.35975106,0.41284002,both
2615409,Toritama,PE,4,1.36168199,1.36168199,both
2615508,Tracunhaém,PE,2,0.22048055,0.22048055,both
2615607,Trindade,PE,4,1.96636104,1.96636104,both
2615706,Triunfo,PE,6,3.06306352,3.06306352,both
2615805,Tupanatinga,PE,4,1.667894055,2.02494197,both
2615904,Tuparetama,PE,6,3.39286285,3.39286285,both
2616001,Venturosa,PE,4,1.284794535,1.38196001,both
2616100,Verdejante,PE,6,2.3070504166666668,2.60145711,both
2616183,Vertente do Lério,PE,2,0.58041526,0.58041526,both
2616209,Vertentes,PE,4,0.97414666,0.97414666,both
2616308,Vicência,PE,2,0.37904333,0.37904333,both
2616407,Vitória de Santo Antão,PE,2,0.26047329,0.26047329,both
2616506,Xexéu,PE,2,0.3232788,0.3232788,both
2700102,Água Branca,AL,4,1.1653795733333332,1.27719028,both
2700201,Anadia,AL,2,0.86289923,0.86289923,both
2700300,Arapiraca,AL,2,0.717714295,0.73137379,both
2700409,Atalaia,AL,2,0.57647231,0.62153456,both
2700508,Barra de Santo Antônio,AL,2,0.13824194,0.13824194,both
2700607,Barra de São Miguel,AL,2,0.30835193,0.30835193,both
2700706,Batalha,AL,4,1.08088786,1.08088786,both
2700805,Belém,AL,2,0.91134115,0.91134115,both
2700904,Belo Monte,AL,4,1.2252278749999999,1.30141124,both
2701001,Boca da Mata,AL,2,0.73644329,0.85867464,both
2701100,Branquinha,AL,2,0.45790227,0.52042614,both
2701209,Cacimbinhas,AL,4,0.98062435,0.98062435,both
2701308,Cajueiro,AL,2,0.53450809,0.53450809,both
2701357,Campestre,AL,2,0.23597069,0.23597069,both
2701407,Campo Alegre,AL,2,0.36918597,0.36918597,both
2701506,Campo Grande,AL,2,0.58942771,0.58942771,both
2701605,Canapi,AL,4,1.6047365000000002,1.73541702,both
2701704,Capela,AL,2,0.53450809,0.53450809,both
2701803,Carneiros,AL,4,2.00269248,2.00269248,both
2701902,Chã Preta,AL,2,0.59449721,0.59449721,both
2702009,Coité do Nóia,AL,2,0.79953044,0.79953044,both
2702108,Colônia Leopoldina,AL,2,0.28891884,0.28891884,both
2702207,Coqueiro Seco,AL,2,0.42157083,0.42157083,both
2702306,Coruripe,AL,2,0.24305190285714287,0.334826,both
2702355,Craíbas,AL,2,0.8621951299999999,0.90317361,both
2702405,Delmiro Gouveia,AL,4,1.0794796633333335,1.20847035,both
2702504,Dois Riachos,AL,4,1.35548593,1.35548593,both
2702553,Estrela de Alagoas,AL,2,0.905567545,0.9189454,both
2702603,Feira Grande,AL,2,0.57816214,0.57816214,both
2702702,Feliz Deserto,AL,2,0.26047329,0.26047329,both
2702801,Flexeiras,AL,2,0.202596465,0.21681924,both
2702900,Girau do Ponciano,AL,2,0.7581295,0.77530948,both
2703007,Ibateguara,AL,2,0.42213410500000004,0.49789501,both
2703106,Igaci,AL,2,0.76263573,0.76263573,both
2703205,Igreja Nova,AL,2,0.43621606,0.43621606,both
2703304,Inhapi,AL,4,1.3667515,1.3667515,both
2703403,Jacaré dos Homens,AL,4,1.48335007,1.48335007,both
2703502,Jacuípe,AL,2,0.219776445,0.23597069,both
2703601,Japaratinga,AL,2,0.0607912,0.0607912,both
2703700,Jaramataia,AL,2,0.9369703,0.9369703,both
2703759,Jequiá da Praia,AL,2,0.274414425,0.34327517,both
2703809,Joaquim Gomes,AL,2,0.20602307333333333,0.27877983,both
2703908,Jundiá,AL,2,0.15823831,0.15823831,both
2704005,Junqueiro,AL,2,0.485502895,0.49930321,both
2704104,Lagoa da Canoa,AL,2,0.65561288,0.65561288,both
2704203,Limoeiro de Anadia,AL,2,0.7047589000000001,0.70771611,both
2704302,Maceió,AL,2,0.26676322999999996,0.35031615,both
2704401,Major Isidoro,AL,4,1.0787286266666667,1.16171827,both
2704500,Maragogi,AL,2,0.13063769,0.13063769,both
2704609,Maravilha,AL,4,1.936648125,2.0626816,both
2704708,Marechal Deodoro,AL,2,0.36270827,0.36270827,both
2704807,Maribondo,AL,2,0.85867464,0.85867464,both
2704906,Mar Vermelho,AL,2,0.88599363,0.88599363,both
2705002,Mata Grande,AL,4,1.4939115325,1.7114777,both
2705101,Matriz de Camaragibe,AL,2,0.16161798,0.16161798,both
2705200,Messias,AL,2,0.3528509,0.3528509,both
2705309,Minador do Negrão,AL,4,1.13214616,1.13214616,both
2705408,Monteirópolis,AL,4,1.7576665,1.7576665,both
2705507,Murici,AL,2,0.3605490333333334,0.46494324,both
2705606,Novo Lino,AL,2,0.21118646,0.21118646,both
2705705,Olho d'Água das Flores,AL,4,1.65796628,1.65796628,both
2705804,Olho d'Água do Casado,AL,4,1.4053360499999998,1.42336095,both
2705903,Olho d'Água Grande,AL,2,0.5677415,0.5677415,both
2706000,Olivença,AL,4,1.48827875,1.65796628,both
2706109,Ouro Branco,AL,4,1.94214009,1.94214009,both
2706208,Palestina,AL,4,1.54221263,1.54221263,both
2706307,Palmeira dos Índios,AL,2,0.78798324,0.81192256,both
2706406,Pão de Açúcar,AL,4,1.55929873,1.56840506,both
2706422,Pariconha,AL,2,0.94175816,0.94175816,both
2706448,Paripueira,AL,2,0.16640585,0.16640585,both
2706505,Passo de Camaragibe,AL,2,0.1019105,0.1019105,both
2706604,Paulo Jacinto,AL,2,0.76263573,0.76263573,both
2706703,Penedo,AL,2,0.34994063000000003,0.36834105,both
2706802,Piaçabuçu,AL,2,0.235407415,0.25793854,both
2706901,Pilar,AL,2,0.61322621,0.66716009,both
2707008,Pindoba,AL,2,0.75531311,0.75531311,both
2707107,Piranhas,AL,4,1.550943435,1.57938898,both
2707206,Poço das Trincheiras,AL,4,1.98720233,1.98720233,both
2707305,Porto Calvo,AL,2,0.13880522,0.15823831,both
2707404,Porto de Pedras,AL,2,0.08881428499999999,0.09599608,both
2707503,Porto Real do Colégio,AL,2,0.52887531,0.5677415,both
2707602,Quebrangulo,AL,2,0.694760715,0.73221871,both
2707701,Rio Largo,AL,2,0.36158171,0.36158171,both
2707800,Roteiro,AL,2,0.30835193,0.30835193,both
2707909,Santa Luzia do Norte,AL,2,0.42157083,0.42157083,both
2708006,Santana do Ipanema,AL,4,1.77409545,1.98720233,both
2708105,Santana do Mundaú,AL,2,0.53253662,0.53253662,both
2708204,São Brás,AL,2,0.71588364,0.71588364,both
2708303,São José da Laje,AL,2,0.43311803,0.43311803,both
2708402,São José da Tapera,AL,4,1.7233065375,1.80836153,both
2708501,São Luís do Quitunde,AL,2,0.14711357,0.15964651,both
2708600,São Miguel dos Campos,AL,2,0.48803765,0.51451172,both
2708709,São Miguel dos Milagres,AL,2,0.07064857,0.07064857,both
2708808,São Sebastião,AL,2,0.46353505,0.49282551,both
2708907,Satuba,AL,2,0.42157083,0.42157083,both
2708956,Senador Rui Palmeira,AL,4,1.775832225,1.91144143,both
2709004,Tanque d'Arca,AL,2,0.86289923,0.86289923,both
2709103,Taquarana,AL,2,0.91134115,0.91134115,both
2709152,Teotônio Vilela,AL,2,0.37003088,0.37003088,both
2709202,Traipu,AL,2,0.91432652,1.09496981,both
2709301,União dos Palmares,AL,2,0.43677933999999996,0.49592354,both
2709400,Viçosa,AL,2,0.7102508649999999,0.76263573,both
2800100,Amparo do São Francisco,SE,2,0.9679506,0.9679506,both
2800209,Aquidabã,SE,4,1.2175766799999999,1.34253054,both
2800308,Aracaju,SE,2,0.28835556,0.28835556,both
2800407,Arauá,SE,2,0.581119355,0.59252574,both
2800506,Areia Branca,SE,2,0.52943859,0.52943859,both
2800605,Barra dos Coqueiros,SE,2,0.30947849,0.30947849,both
2800670,Boquim,SE,2,0.41706461,0.41706461,both
2800704,Brejo Grande,SE,2,0.25315068,0.25315068,both
2801009,Campo do Brito,SE,2,0.68363597,0.75559475,both
2801108,Canhoba,SE,4,0.91134115,0.91134115,both
2801207,Canindé de São Francisco,SE,4,1.51331646,1.78949172,both
2801306,Capela,SE,4,0.9780896,1.14144025,both
2801405,Carira,SE,4,1.18396775,1.46391697,both
2801504,Carmópolis,SE,2,0.47818028,0.47818028,both
2801603,Cedro de São João,SE,2,0.59534213,0.59534213,both
2801702,Cristinápolis,SE,2,0.51845467,0.51845467,both
2801900,Cumbe,SE,4,1.54897197,1.54897197,both
2802007,Divina Pastora,SE,2,0.50099304,0.50099304,both
2802106,Estância,SE,2,0.3351076425,0.44213048,both
2802205,Feira Nova,SE,4,1.49292579,1.49292579,both
2802304,Frei Paulo,SE,4,0.991326635,1.0797613,both
2802403,Gararu,SE,4,1.2775657933333333,1.48954612,both
2802502,General Maynard,SE,2,0.47818028,0.47818028,both
2802601,Gracho Cardoso,SE,4,1.42533242,1.42533242,both
2802700,Ilha das Flores,SE,2,0.30159259,0.30159259,both
2802809,Indiaroba,SE,2,0.431709835,0.4891642,both
2802908,Itabaiana,SE,2,0.84797236,0.94908078,both
2803005,Itabaianinha,SE,4,0.8855242333333333,1.1158111,both
2803104,Itabi,SE,4,1.206358055,1.28225978,both
2803203,Itaporanga d'Ajuda,SE,2,0.3107928,0.39059053,both
2803302,Japaratuba,SE,2,0.5216935149999999,0.56436183,both
2803401,Japoatã,SE,2,0.425795415,0.44888982,both
2803500,Lagarto,SE,4,0.805895486,1.02174366,both
2803609,Laranjeiras,SE,2,0.3903089,0.3903089,both
2803708,Macambira,SE,2,0.81361239,0.81361239,both
2803807,Malhada dos Bois,SE,2,1.03300922,1.03300922,both
2803906,Malhador,SE,2,0.64885355,0.64885355,both
2804003,Maruim,SE,2,0.50099304,0.50099304,both
2804102,Moita Bonita,SE,2,0.95584012,0.95584012,both
2804201,Monte Alegre de Sergipe,SE,4,1.87482835,1.87482835,both
2804300,Muribeca,SE,2,1.03300922,1.03300922,both
2804409,Neópolis,SE,2,0.377775955,0.38552103,both
2804458,Nossa Senhora Aparecida,SE,4,1.40420949,1.40420949,both
2804508,Nossa Senhora da Glória,SE,4,1.7316853025,1.84750936,both
2804607,Nossa Senhora das Dores,SE,4,1.01428022,1.17326547,both
2804706,Nossa Senhora de Lourdes,SE,2,0.91134115,0.91134115,both
2804805,Nossa Senhora do Socorro,SE,2,0.39918053,0.40805216,both
2804904,Pacatuba,SE,2,0.34735894,0.39312529,both
2805000,Pedra Mole,SE,2,0.75559475,0.75559475,both
2805109,Pedrinhas,SE,2,0.59252574,0.59252574,both
2805208,Pinhão,SE,2,0.75559475,0.75559475,both
2805307,Pirambu,SE,2,0.41481149,0.41481149,both
2805406,Poço Redondo,SE,4,1.7038332085714285,1.79709597,both
2805505,Poço Verde,SE,4,1.01104137,1.04906264,both
2805604,Porto da Folha,SE,4,1.497206708,1.83962347,both
2805703,Propriá,SE,2,0.59534213,0.59534213,both
2805802,Riachão do Dantas,SE,4,1.2456467,1.38027017,both
2805901,Riachuelo,SE,2,0.64885355,0.64885355,both
2806008,Ribeirópolis,SE,4,1.17101235,1.17101235,both
2806107,Rosário do Catete,SE,2,0.47818028,0.47818028,both
2806206,Salgado,SE,2,0.45564916,0.45564916,both
2806305,Santa Luzia do Itanhy,SE,2,0.41650133,0.41650133,both
2806404,Santana do São Francisco,SE,2,0.36834105,0.36834105,both
2806503,Santa Rosa de Lima,SE,2,0.85529497,0.85529497,both
2806602,Santo Amaro das Brotas,SE,2,0.30947849,0.30947849,both
2806701,São Cristóvão,SE,2,0.319758315,0.35116107,both
2806800,São Domingos,SE,2,0.81361239,0.81361239,both
2806909,São Francisco,SE,2,0.57083953,0.57083953,both
2807006,São Miguel do Aleixo,SE,4,1.3352079250000002,1.40251966,both
2807105,Simão Dias,SE,4,0.99020008,1.14791795,both
2807204,Siriri,SE,2,0.74376591,0.74376591,both
2807303,Telha,SE,2,0.59534213,0.59534213,both
2807402,Tobias Barreto,SE,4,1.343375455,1.67148495,both
2807501,Tomar do Geru,SE,2,0.7663909133333333,0.9254231,both
2807600,Umbaúba,SE,2,0.56971297,0.56971297,both
2900108,Abaíra,BA,6,2.73284173,2.7715671,both
2900207,Abaré,BA,4,1.009492357,1.4605373,both
2900306,Acajutiba,BA,2,0.44551015,0.44551015,both
2900355,Adustina,BA,2,0.8672646350000001,1.07300196,both
2900405,Água Fria,BA,4,1.186080045,1.30338271,both
2900504,Érico Cardoso,BA,6,2.768863364,2.78593069,both
2900603,Aiquara,BA,6,1.85708509,1.85708509,both
2900702,Alagoinhas,BA,4,1.411461695,2.0201541,both
2900801,Alcobaça,BA,4,1.05680771625,1.79118155,both
2900900,Almadina,BA,4,1.74696422,1.74696422,both
2901007,Amargosa,BA,2,0.8200900950000001,0.84290286,both
2901106,Amélia Rodrigues,BA,4,1.39942163,1.39942163,both
2901155,América Dourada,BA,6,2.2111053800000002,2.46063758,both
2901205,Anagé,BA,4,1.39857671,1.5853034,both
2901304,Andaraí,BA,6,1.6255777875,2.75185237,both
2901353,Andorinha,BA,4,1.44589207,1.54615557,both
2901403,Angical,BA,10,4.28463771625,4.92413439,both
2901502,Anguera,BA,4,1.14566484,1.14566484,both
2901601,Antas,BA,2,0.77221145,0.77221145,both
2901700,Antônio Cardoso,BA,4,1.07314278,1.08454916,both
2901809,Antônio Gonçalves,BA,4,1.65552541,1.68894658,both
2901908,Aporá,BA,2,0.7602887333333334,0.84769072,both
2901957,Apuarema,BA,4,1.09609637,1.09609637,both
2902005,Aracatu,BA,4,1.4940523485714288,1.71598392,both
2902054,Araçás,BA,4,0.76704807,1.02202529,both
2902104,Araci,BA,4,1.0963428,1.28563945,both
2902203,Aramari,BA,4,1.397027695,1.4360347,both
2902252,Arataca,BA,4,1.299158125,1.40392785,both
2902302,Aratuípe,BA,2,0.6275898,0.74179444,both
2902401,Aurelino Leal,BA,4,0.814598135,0.95584012,both
2902500,Baianópolis,BA,12,5.0888932388235295,5.85692294,both
2902609,Baixa Grande,BA,4,1.1155294616666667,1.23804245,both
2902658,Banzaê,BA,4,0.899371485,0.9716119,both
2902708,Barra,BA,12,4.191109084406779,6.96460934,both
2902807,Barra da Estiva,BA,6,1.8737017954545456,2.35952916,both
2902906,Barra do Choça,BA,4,1.4959768833333333,1.9032739,both
2903003,Barra do Mendes,BA,6,2.1172726366666668,2.41360386,both
2903102,Barra do Rocha,BA,4,1.01681497,1.04737281,both
2903201,Barreiras,BA,20,6.230611026428572,9.67960983,both
2903235,Barro Alto,BA,4,1.517287575,1.62614107,both
2903276,Barrocas,BA,2,0.97823042,1.01047809,both
2903300,Barro Preto,BA,4,1.12116224,1.12116224,both
2903409,Belmonte,BA,6,2.3910023275000003,3.14530213,both
2903508,Belo Campo,BA,4,1.65113653,1.75963798,both
2903607,Biritinga,BA,4,0.99069295,1.00681679,both
2903706,Boa Nova,BA,6,1.9701913340000001,2.22715881,both
2903805,Boa Vista do Tupim,BA,6,1.4413195788235296,1.98128791,both
2903904,Bom Jesus da Lapa,BA,14,4.510051511304348,6.18897539,both
2903953,Bom Jesus da Serra,BA,4,1.35689413,1.49715038,both
2904001,Boninal,BA,4,1.7030848560000003,2.14463857,both
2904050,Bonito,BA,4,1.19910585,1.35126135,both
2904100,Boquira,BA,14,5.20042230375,7.53971629,both
2904209,Botuporã,BA,6,2.3308019825,2.67468327,both
2904308,Brejões,BA,2,0.8540276,0.86289923,both
2904407,Brejolândia,BA,12,5.811655864545455,6.30670051,both
2904506,Brotas de Macaúbas,BA,10,3.0948020761538464,4.21017939,both
2904605,Brumado,BA,6,1.8927015992307692,2.789592,both
2904704,Buerarema,BA,2,0.78826488,0.78826488,both
2904753,Buritirama,BA,8,3.208837335,4.41493098,both
2904803,Caatiba,BA,4,1.73414964,1.86863229,both
2904852,Cabaceiras do Paraguaçu,BA,4,1.324224,1.324224,both
2904902,Cachoeira,BA,4,1.8917971025,2.3676967,both
2905008,Caculé,BA,4,1.9886809375,2.13816087,both
2905107,Caém,BA,4,1.1951394333333334,1.24283031,both
2905156,Caetanos,BA,4,1.2775423275,1.47574581,both
2905206,Caetité,BA,6,2.352093894,2.75523204,both
2905305,Cafarnaum,BA,4,1.342868508,1.6343086,both
2905404,Cairu,BA,2,1.06370787,1.18284119,both
2905503,Caldeirão Grande,BA,4,1.1851881866666667,1.34168562,both
2905602,Camacan,BA,4,1.6035395325,1.87623655,both
2905701,Camaçari,BA,2,0.4018561,0.45255113,both
2905800,Camamu,BA,2,0.5048233360000001,0.64772699,both
2905909,Campo Alegre de Lourdes,BA,8,3.189172823846154,4.51181482,both
2906006,Campo Formoso,BA,6,1.7278646455263156,2.66707901,both
2906105,Canápolis,BA,10,4.93103455,5.16690726,both
2906204,Canarana,BA,4,1.4971503800000001,1.61065092,both
2906303,Canavieiras,BA,6,1.32805429,1.53291854,both
2906402,Candeal,BA,4,1.26977378,1.36449838,both
2906501,Candeias,BA,2,0.69673219,0.69673219,both
2906600,Candiba,BA,6,2.4783808466666666,2.57582796,both
2906709,Cândido Sales,BA,4,1.7012917533333332,1.85201559,both
2906808,Cansanção,BA,4,1.0782474925,1.38759279,both
2906824,Canudos,BA,4,1.6912293336842108,2.37501931,both
2906857,Capela do Alto Alegre,BA,4,0.9893551650000001,1.14566484,both
2906873,Capim Grosso,BA,2,1.087083915,1.17833497,both
2906899,Caraíbas,BA,4,1.5306654266666666,1.64134958,both
2906907,Caravelas,BA,6,1.487314676923077,2.74790942,both
2907004,Cardeal da Silva,BA,2,0.40016626499999997,0.41903608,both
2907103,Carinhanha,BA,8,3.640292150666667,4.07780903,both
2907202,Casa Nova,BA,6,2.4570719273584904,3.16191883,both
2907301,Castro Alves,BA,4,1.151860898,1.44701863,both
2907400,Catolândia,BA,10,5.0013739025,5.62597892,both
2907509,Catu,BA,2,0.879093475,0.9600647,both
2907558,Caturama,BA,6,2.6617278675,2.95913871,both
2907608,Central,BA,6,2.678485395,3.06785139,both
2907707,Chorrochó,BA,4,1.2713509606666666,1.58783815,both
2907806,Cícero Dantas,BA,2,0.7654051783333333,0.91697393,both
2907905,Cipó,BA,4,1.72753113,1.72753113,both
2908002,Coaraci,BA,4,1.42364259,1.42364259,both
2908101,Cocos,BA,14,5.360910479272727,7.23864414,both
2908200,Conceição da Feira,BA,4,1.41547505,1.41547505,both
2908309,Conceição do Almeida,BA,2,0.83867827,0.87022184,both
2908408,Conceição do Coité,BA,4,0.962374142,1.17833497,both
2908507,Conceição do Jacuípe,BA,4,1.30394599,1.30394599,both
2908606,Conde,BA,2,0.29500223999999997,0.33285453,both
2908705,Condeúba,BA,4,1.78615899,2.09253534,both
2908804,Contendas do Sincorá,BA,4,1.5245397775,1.70584492,both
2908903,Coração de Maria,BA,4,1.29662337,1.30591746,both
2909000,Cordeiros,BA,4,1.278598475,1.30338271,both
2909109,Coribe,BA,10,4.436793215,5.64484873,both
2909208,Coronel João Sá,BA,4,0.939054428,1.21016018,both
2909307,Correntina,BA,16,6.360952369032257,7.84951925,both
2909406,Cotegipe,BA,14,5.288918193043479,7.28652278,both
2909505,Cravolândia,BA,4,1.18509431,1.18509431,both
2909604,Crisópolis,BA,4,0.8662084875,1.10905176,both
2909703,Cristópolis,BA,14,5.948455632,6.74915547,both
2909802,Cruz das Almas,BA,4,0.9961145,0.9961145,both
2909901,Curaçá,BA,6,1.6817383753125,3.17994373,both
2910008,Dário Meira,BA,6,2.156467405,2.36854161,both
2910057,Dias d'Ávila,BA,2,0.5491533200000001,0.64660043,both
2910107,Dom Basílio,BA,6,2.3072147100000002,3.05545927,both
2910206,Dom Macedo Costa,BA,2,0.81023273,0.81023273,both
2910305,Elísio Medrado,BA,2,0.95020734,0.95020734,both
2910404,Encruzilhada,BA,6,2.445147436666667,2.70031242,both
2910503,Entre Rios,BA,4,0.527805082,0.94175816,both
2910602,Esplanada,BA,2,0.3193760885714286,0.64012274,both
2910701,Euclides da Cunha,BA,4,1.2245237745454547,1.46729664,both
2910727,Eunápolis,BA,6,1.927150628888889,2.24968993,both
2910750,Fátima,BA,2,0.78601177,0.78601177,both
2910776,Feira da Mata,BA,8,4.266676184,4.5225171,both
2910800,Feira de Santana,BA,4,1.2118902514285714,1.40730752,both
2910859,Filadélfia,BA,4,1.3196238966666667,1.41913636,both
2910909,Firmino Alves,BA,4,1.55685786,1.55685786,both
2911006,Floresta Azul,BA,4,1.52784904,1.60220175,both
2911105,Formosa do Rio Preto,BA,22,5.928885071904762,11.43168638,both
2911204,Gandu,BA,2,0.74263935,0.74263935,both
2911253,Gavião,BA,2,1.06342624,1.06342624,both
2911303,Gentio do Ouro,BA,10,4.057826073333334,5.39052867,both
2911402,Glória,BA,6,1.8010741225,2.50091197,both
2911501,Gongogi,BA,4,0.77052162,0.77052162,both
2911600,Governador Mangabeira,BA,4,1.1684776,1.1684776,both
2911659,Guajeru,BA,4,2.02381541,2.16576149,both
2911709,Guanambi,BA,6,2.47503638,2.70876159,both
2911808,Guaratinga,BA,6,2.691215479,3.02278914,both
2911857,Heliópolis,BA,2,0.9616606566666667,1.1222888,both
